45	景点	香港	维多利亚港	维港两岸的灯，连成星河	Hong_Kong_Skyline_viewed_from_Victoria_Peak.jpg
46	景点	香港	太平山顶	山顶望下去，整座城在脚下	High_West_and_Victoria_Peak_from_Victoria_Gap_(crop1).jpg
47	景点	香港	天坛大佛	山上的大佛，静静坐着	Tian_Tan_Buddha_2023081302.jpg
48	景点	香港	星光大道	海边散步，对岸是天际线	Avenue_of_Stars_201901.jpg
49	景点	香港	庙街夜市	庙街夜市，烟火气最足	GateOfTempleInHongKong.jpg
50	景点	香港	赤柱	海边的赤柱，慢悠悠的湾	Stanley_Peninsula.jpg
51	景点	香港	南丫岛	没车的南丫岛，渔村很静	Aerial_photo_of_Yung_Shue_Wan,_Lamma_Island.jpg
52	景点	河内	还剑湖	还剑湖心，红桥通向古塔	Thap_Rua.jpg
53	景点	河内	三十六行老街	老城区的巷子，电线织成网	Old_Quarter_Street_Scene_-_Hanoi_-_Vietnam_(48256301206).jpg
54	景点	河内	文庙	文庙的院子，石碑列一排	Hanoi_Temple_of_Literature_(cropped).jpg
55	景点	河内	独柱寺	一根柱子撑起的独柱寺	Hanoi,_Vietnam_(12041825854).jpg
56	景点	河内	胡志明陵	庄严的陵墓，广场空旷	Lăng_Bác_-_NKS.jpg
57	景点	河内	西湖	西湖的黄昏，塔影落水里	Hồ_Tây_hoàng_hôn_-_NKS.jpg
58	景点	河内	长安名胜群	石峰环着碧水，小船划过	The_Towers_of_Tràng_An_(154897).jpg
59	景点	马尔代夫	水上别墅	悬在浅海上的水屋，透亮	Diamonds_Thudufushi_Beach_and_Water_Villas,_May_2017_-04.jpg
60	景点	马尔代夫	珊瑚礁潜点	脚下的珊瑚礁，鱼群成片	Snorkeling_in_the_Indian_Ocean_in_the_Maldives..JPG
61	景点	马尔代夫	荧光海滩	夜里泛蓝的海，像落了星	Bioluminescence_in_San_Diego.jpg
62	景点	马尔代夫	白沙洲	海中央的白沙洲，四面是蓝	Sandbank._Eriyadu,_Maldives.jpg
63	景点	普吉岛	皇帝岛	翠海里冒出的小岛，长尾船靠着	Night_fishing_at_Racha_island_near_Phuket,_Thailand_(25845506048).jpg
64	景点	普吉岛	攀牙湾	石灰岩柱从海里拔起	Dramatic_karst_landscape_of_Phang_Nga_Bay,_Thailand.jpg
65	景点	普吉岛	神仙半岛	看落日的海角，天烧成橙	Promthep_Cape_Phuket.jpg
66	景点	普吉岛	芭东海滩	金沙的海滩，浪一层层	Patong_Beach.jpg
67	景点	下龙湾	石灰岩石峰群	翡翠海上，千座石峰浮着	Ha_Long_Bay_in_2019.jpg
68	景点	下龙湾	惊讶洞	钟乳石的大洞，暖光里发亮	Sung_Sot_Cave_-_Halong_Bay_-_Vietnam.JPG
69	景点	吴哥窟	吴哥寺	日出时，莲花塔浮在池上	Angkor_Wat.jpg
70	景点	吴哥窟	巴戎寺	石塔上刻满微笑的巨脸	Bayon,_Angkor_Thom,_Camboya,_2013-08-17,_DD_37.JPG
71	景点	吴哥窟	塔布茏寺	巨大的树根，抱着塔庙生长	Ta_Prohm_(III).jpg
72	景点	吴哥窟	女王宫	粉砂岩的女王宫，雕工极细	Banteay_Srei_full2.jpg
73	景点	吴哥窟	巴肯山	山顶古庙，看夕阳沉进林海	Phnom_Bakheng_temple_at_Angkor,_Cambodia.jpg
74	景点	贝加尔湖	蓝冰裂纹	冰面裂出蓝纹，像星球的缝	Baikal_ice_on_sunset.jpg
75	景点	贝加尔湖	奥利洪岛萨满岩	奥利洪的萨满岩，缠着经幡	Baikal,_Cape_Burhan,_Olkhon_Island,_Lake_Baikal,_Russia.jpg
76	景点	贝加尔湖	冰洞	岸边冰洞，垂着蓝色冰帘	Ice_cave_on_Olkhon_island.jpg
77	景点	张家界	袁家界乾坤柱	石柱刺进云海，悬空的仙境	Wulingyuan_3.jpg
78	景点	张家界	天子山	千峰列阵，云雾漫过峰顶	China_Tianzi_Gebirge.JPG
79	景点	张家界	金鞭溪	深谷里的溪，清凉又幽静	金鞭溪.jpg
80	景点	不丹	虎穴寺	贴在悬崖上的虎穴寺，像燕巢	Paro_Taktsang,_Bhutan_(edited).jpg
81	景点	不丹	普纳卡宗	两河交汇处的白色宗堡	Punakha_Dzong,_Bhutan_02.jpg
82	景点	不丹	多楚拉山口	山口一百零八塔，雪山作背景	Druk_Wangyal_Chortens,_Bhutan_01.jpg
83	景点	珠峰登顶	珠峰峰顶	地球之巅，脚下是整个世界	Mt._Everest_from_Gokyo_Ri_November_5,_2012.jpg
84	景点	珠峰登顶	昆布冰川	昆布冰瀑，冰塔与深裂缝	KhumbuIcefall.jpg
85	景点	K2乔戈里峰	乔戈里峰顶	垂直插天的野蛮之山峰顶	Chogori.jpg
86	景点	K2乔戈里峰	戈德温奥斯汀冰川	巨大的冰川，雪峰围成一圈	K2,_Mount_Godwin_Austen,_Chogori,_Savage_Mountain.jpg
87	景点	戈壁沙漠	鸣沙山	会唱歌的沙丘，绵延到天边	Khongoryn_Els_04.jpg
88	景点	戈壁沙漠	火焰崖	锈红的火焰崖，落日里燃着	Flaming_cliffs_5.jpg
89	景点	戈壁沙漠	戈壁星空营地	蒙古包升起炊烟，星垂地平	Turista_sátortábor_(Tourist_ger_camp)_-_panoramio.jpg
90	景点	九寨沟	五花海	五彩的海子，湖底躺着枯木	九寨溝-五花海_Jiuzhaigou_Five_Flower_Lake_2.jpg
91	景点	九寨沟	珍珠滩瀑布	珍珠滩的水，铺成一片白瀑	Jiuzhaigou_Sichuan_China_Pearl-Shoals-Waterfalls-01.jpg
92	景点	九寨沟	长海	最大的长海，雪峰倒映水中	1_jiuzhaigou_valley_long_lake_chang_hai_2011.jpg
93	景点	吉隆坡	双子塔	银色的双子塔，亮成一对灯	Petronas_Panorama_II.jpg
94	景点	吉隆坡	吉隆坡塔	吉隆坡塔，站在城市中央	KL_Tower,_Kuala_Lumpur,_Malaysia.jpg
95	景点	吉隆坡	黑风洞	彩虹台阶上的黑风洞，金像守着	Batu_Caves_stairs_2022-05.jpg
96	景点	吉隆坡	独立广场	独立广场，摩尔式的老楼	Dataran_Merdeka_2.jpg
97	景点	吉隆坡	茨厂街	茨厂街夜市，红灯笼一路	Kuala_Lumpur._Jalan_Petaling._2019-12-07_15-24-49.jpg
98	景点	吉隆坡	国家清真寺	蓝顶的清真寺，线条很现代	Masjid_Negara_Malaysia_20250822.jpg
99	景点	吉隆坡	云顶高原	云海里的云顶，凉快得很	Genting_SkyWorlds_Theme_Park.jpg
100	景点	桂林漓江	漓江兴坪段	漓江山水，倒映成一幅水墨	87318-Li-River.jpg
101	景点	桂林漓江	遇龙河	遇龙河的竹筏，慢慢漂着	Yulong.JPG
102	景点	桂林漓江	龙脊梯田	龙脊梯田，一圈圈绕上山	LongshengRiceTerrace.jpg
103	景点	瓦拉纳西	达萨斯瓦梅朵河坛	黎明的河坛，台阶通向恒河	Dasaswamedh_ghat-varanasi_india-andres_larin.jpg
104	景点	瓦拉纳西	恒河夜祭	夜祭的灯，顺着河水漂远	Aarti,_Ganga_Aarti_at_Dashashwamedh_Ghat,_Varanasi.jpg
105	景点	瓦拉纳西	萨尔纳特鹿野苑	佛陀初转法轮的鹿野苑	Ancient_Buddhist_monasteries_near_Dhamekh_Stupa_Monument_Site,_Sarnath.jpg
106	景点	瓦拉纳西	曼尼卡尼卡河坛	生与死并存的古老河坛	Manikarnika_Ghat,_Varanasi,_Uttar_Pradesh,_India_(2011)_5.jpg
107	景点	瓦拉纳西	金庙	金顶的湿婆庙，闪着金光	Kashi_Vishwanath.jpg
108	景点	泰姬陵	泰姬陵	日出染粉的白陵，倒映水池	Taj_Mahal_(Edited).jpeg
109	景点	泰姬陵	阿格拉红堡	红砂岩的城堡，望得见泰姬陵	Agra_03-2016_10_Agra_Fort.jpg
110	景点	泰姬陵	月光花园	隔河看泰姬陵的月光花园	Mehtab_Bagh_facing_Taj_Mahal.JPG
111	景点	泰姬陵	法塔赫布尔西格里	废弃的红石古城，空旷静谧	Fatehput_Sikiri_Buland_Darwaza_gate_2010.jpg
112	景点	泰姬陵	小泰姬陵	精巧的小泰姬陵，镶嵌细腻	I'timād-ud-Daulah,_Agra.jpg
113	景点	白川乡	合掌造聚落	合掌屋埋在雪里，灯火暖着	Shirakawa-go_01.jpg
114	景点	白川乡	和田家	最大的合掌老屋，古朴厚重	Wada_House_(Shirakawa_Village,_Gifu_Prefecture)_01.jpg
115	景点	白川乡	荻町城迹展望台	展望台俯瞰，整村铺满雪	Ogi_Shirakawa-gō,_Gifu,_Japan.jpg
116	景点	白川乡	明善寺乡土馆	雪里的合掌寺，钟楼静静	Myozenji_Temple_(Shirakawa_Village,_Gifu_Prefecture)_01.jpg
117	景点	张掖丹霞	七彩丹霞	彩虹刷过的山，一层层起伏	Zhangye_National_Geopark_5.jpg
118	景点	张掖丹霞	冰沟丹霞	冰沟的赤色石城，奇形怪状	Hoodoos_at_Zhangye_Danxia.jpg
119	景点	婆罗洲雨林	京那巴当岸河	晨雾未散的雨林河，绿到滴水	Kinabatangan_River_(14154417142).jpg
120	景点	婆罗洲雨林	西必洛红猩猩保护区	红毛猩猩荡来荡去的树冠	Sandakan_Sabah_Sepilok-Orangutan-Rehabilitation-Centre-01a.jpg
121	景点	婆罗洲雨林	哥曼东燕窝洞	幽深的燕窝洞，一束光漏下来	GomantongCaves.Lauras512.jpg
122	景点	堪察加半岛	克柳切夫火山群	雪顶的火山群，冒着白烟	Ključevskaja_za_východu_slunce.jpg
123	景点	堪察加半岛	间歇泉谷	间歇泉谷，白雾在山间喷涌	Долина_гейзеров_(2018).jpg
124	景点	堪察加半岛	库页湖	火山围着的湖，熊来抓鲑鱼	Kurile_lake.jpg
125	景点	青之岛	双层火山口	火山口套火山口的孤岛	青ヶ島.jpg
126	景点	青之岛	丸山内轮山	碗底的内轮山，绿意盎然	Aogasima_maruyama.jpg
127	景点	安纳普尔纳环线	托龙拉垭口	五千多米的垭口，经幡翻飞	Muktinath_Valley,_View_of_Thorong_La_Pass,_Mountains,_Nepal.jpg
128	景点	安纳普尔纳环线	马南村	雪峰下的马南村，炊烟升起	Manang_village.jpg
129	景点	天门山	天门洞	通天的门洞，云从中穿过	Tianmen_38258-Zhangjiajie_(49047523437).jpg
130	景点	天门山	通天大道	九十九弯的盘山路，扭上云端	Winding_road,_Tianmen_Mountain.jpg
131	景点	天门山	玻璃栈道	贴着悬崖的玻璃栈道，脚下是云	Glass_walkway-_Tianmen_Mountain_-_panoramio.jpg
132	景点	蒲甘	万塔平原	晨雾里，几千座佛塔浮起来	Old_Bagan,_Myanmar,_Bagan_plains_at_sunset.jpg
133	景点	蒲甘	阿难陀寺	白金的阿难陀寺，尖顶镀金	Bagan,_Myanmar,_Ananda_Temple.jpg
134	景点	蒲甘	达玛央吉塔	最大的红砖塔，厚重如山	20160801_Bagan_6524.jpg
135	景点	蒲甘	苏拉玛尼寺	红砖的苏拉玛尼寺，壁画斑驳	Bagan,_Myanmar,_Sulamani_Temple_2.jpg
136	景点	蒲甘	瑞山陀塔	看日落的瑞山陀塔，眺望万塔	Shwesandaw_Pagoda,_Bagan.jpg
137	景点	敦煌鸣沙山月牙泉	月牙泉	沙丘怀里的月牙泉，千年不涸	Crescent_Lake_from_the_Singing_Sand_Dunes_(20230918101214).jpg
138	景点	敦煌鸣沙山月牙泉	鸣沙山	金色的鸣沙山，风把沙唱成歌	Dunhuang_Mingsha-shan_1995.jpg
139	景点	敦煌鸣沙山月牙泉	莫高窟	崖壁上的莫高窟，藏满壁画	Mogao_Caves_(54376969262).jpg
140	景点	皮皮岛	玛雅湾	峭壁抱住的玛雅湾，海绿得透	Maya_Bay,_Thailand_by_Mike_Clegg_Photography.jpg
141	景点	皮皮岛	维京洞	海边的维京洞，藏在崖壁里	Ko_Phi_Phi_Le_Viking_Cave_01.jpg
142	景点	皮皮岛	蚊子岛荧光海	夜里泛蓝的海，划开一片星	Bioluminescence_in_San_Diego.jpg
143	景点	皮皮岛	竹子岛	白沙圈住的竹子岛，浅蓝到透	Ko_Mai_Phai_(Bamboo_Island).jpg
144	景点	济州岛	城山日出峰	海上的火山口，看第一缕日出	Seongsan_Ilchulbong_from_the_air.jpg
145	景点	济州岛	汉拿山	火山顶的汉拿山，坳里藏着湖	Hallasan_Above.jpg
146	景点	济州岛	正房瀑布	直落大海的瀑布，浪拍着崖	Seogwipo_jeongbang_waterfall_1.jpg
147	景点	济州岛	牛岛	牛岛的白珊瑚沙滩，海碧蓝	Udo,_Jeju_Province,_South_Korea_12.jpg
148	景点	斯皮提河谷	齐旦寺	荒山上的白色藏寺，层层叠起	1000_Year_loop.jpg
149	景点	斯皮提河谷	奇查姆吊桥	深谷上的吊桥，村子悬在坡上	Chicham_Bridge_Spiti_Himachal_Jun18_D72_7433.jpg
150	景点	斯皮提河谷	钱德拉塔尔湖	高原上的月亮湖，蓝得发深	Chandratal_1.JPG
151	景点	黄龙	五彩池	金色钙华上，五彩池层层叠	Water-of-Five-colored-Pond_Huanglong_Sichuan_China.jpg
152	景点	黄龙	黄龙钙华彩池群	金色的钙华，像一条卧龙下山	Huanglong_Sichuan_China_Multicolored-ponds-02.jpg
153	景点	黄龙	雪宝顶	雪宝顶的雪峰，俯瞰彩池	The_summit_of_Mount_Xuebaoding.JPG
154	景点	富士山登顶	富士山顶御来光	云海之上，等来第一缕日出	Sunrise_from_summit_of_Mount_Fuji_(15302019357).jpg
155	景点	富士山登顶	吉田口登山道	漆黑里往上挪的吉田登山道	Yoshida_Trail,_Mount_Fuji_(44170096761).jpg
156	景点	纳木错	纳木错圣湖	比天还蓝的圣湖，雪山倒映	Namtso-and-holy-rock.jpg
157	景点	纳木错	扎西半岛	扎西半岛的巨石，缠满经幡	The_Tashi_Dor.jpg
158	景点	纳木错	念青唐古拉山	念青唐古拉的雪脉，横在湖畔	Qinghai–Tibet_Railway_(Qingzang_Railway)_(37148422090).jpg
159	景点	巴黎	埃菲尔铁塔	铁塔在夜里眨着金色的眼睛	Tour_Eiffel_Wikimedia_Commons_(cropped).jpg
160	景点	巴黎	卢浮宫	玻璃金字塔盛着一整座艺术的梦	Louvre_Museum_Wikimedia_Commons.jpg
161	景点	巴黎	巴黎圣母院	石头拱顶下藏着几百年的祈祷	Notre-Dame_de_Paris,_4_October_2017.jpg
162	景点	巴黎	凯旋门	十二条大道从这里向四面散开	Arc_de_Triomphe,_Paris_21_October_2010.jpg
163	景点	巴黎	蒙马特高地	山坡上的白教堂俯瞰整座巴黎	Butte_Montmartre,_Place_du_Tertre,_Paris.jpg
164	景点	巴黎	塞纳河	河水把整座城轻轻分成两半	Bercy,_Paris_01.jpg
165	景点	巴黎	圣心大教堂	白得发亮的穹顶等着晚风	Le_sacre_coeur.jpg
166	景点	罗马	斗兽场	两千年的石头被太阳晒得温热	Colosseo_2020.jpg
167	景点	罗马	许愿池	背对着投一枚硬币许个愿	Trevi_Fountain_-_Roma.jpg
168	景点	罗马	罗马斗兽场广场	散落的石柱记得旧日的喧闹	Foro_Romano_Musei_Capitolini_Roma.jpg
169	景点	罗马	万神殿	圆顶开一只眼睛望着天	Pantheon_(Rome)_-_Right_side_and_front.jpg
170	景点	罗马	西班牙台阶	坐在台阶上分一支冰淇淋	Piazza_di_Spagna_(Rome)_0004.jpg
171	景点	罗马	圣天使堡	河边的圆堡守着一座桥	Castel_Sant'Angelo_at_Night.jpg
172	景点	罗马	纳沃纳广场	喷泉水声里的整个傍晚	Piazza_Navona_(Rome)_at_night.jpg
173	景点	伦敦	大本钟	钟声敲响下午茶的时间	Elizabeth_Tower,_June_2022.jpg
174	景点	伦敦	塔桥	两座塔守着灰蓝的河	Tower_Bridge_at_Dawn.jpg
175	景点	伦敦	伦敦眼	转一圈把整座城看遍	London-Eye-2009.JPG
176	景点	伦敦	白金汉宫	金色栏杆后的那面旗	Buckingham_Palace_London_Morning_2020_01_(cropped).jpg
177	景点	伦敦	大英博物馆	一整个世界都收在这里	British_Museum_(aerial).jpg
178	景点	伦敦	威斯敏斯特教堂	石头拱顶里回响着历史	Westminster_Abbey,_Westminster.jpg
179	景点	伦敦	圣保罗大教堂	圆顶稳稳压着灰色的天	St_Pauls_aerial_(cropped).jpg
180	景点	圣托里尼	伊亚小镇	等一场全世界最慢的日落	Oia_sunset_-_panoramio_(2).jpg
181	景点	圣托里尼	蓝顶教堂	蓝得不像话的圆顶	Oia_Santorini_Blue_Domes.jpg
182	景点	圣托里尼	红沙滩	火山把沙滩染成了红	Red_Beach,_Greece_Oct_29,_2018_07-12-47.jpeg
183	景点	圣托里尼	费拉小镇	悬崖上叠着白房子	Santorini_Fira3_tango7174.jpg
184	景点	巴塞罗那	圣家堂	高迪的梦还在慢慢长大	SF_maig_2_cropped.jpg
185	景点	巴塞罗那	古埃尔公园	碎瓷拼成的彩色童话	Parc_guell_-_panoramio.jpg
186	景点	巴塞罗那	巴特罗之家	像海浪凝住的一栋房子	Casa_Batllo_Overview_Barcelona_Spain_cut.jpg
187	景点	巴塞罗那	哥特区	窄巷子里藏着旧时光	Barcelona_-_Carrer_del_Bisbe.jpg
188	景点	巴塞罗那	米拉之家	屋顶站着一排石头武士	Casa_Milà,_general_view.jpg
189	景点	巴塞罗那	巴塞罗那海滩	阳光暖得让人不想走	Large_sign_with_beach_rules_and_information_at_Barceloneta_beach_in_Barcelona,_Spain_(2022).jpg
190	景点	巴塞罗那	加泰罗尼亚音乐宫	彩色玻璃洒下一场音乐	Palau_de_la_Musica_May_2026-4.jpg
191	景点	威尼斯	圣马可广场	广场大得能装下整片天	Piazza_San_Marco_(Venice)_at_night-msu-2021-6449-.jpg
192	景点	威尼斯	大运河	贡多拉划过一座座小桥	View_of_the_Grand_Canal_from_Rialto_to_Ca'Foscari.jpg
193	景点	威尼斯	里亚托桥	桥上桥下都是水的声音	Rialto_2025_4.jpg
194	景点	威尼斯	叹息桥	叹息声里走过的最后一眼	Antonio_Contin_-_Ponte_dei_sospiri_(Venice).jpg
195	景点	威尼斯	圣马可钟楼	钟楼替整座水城守着时间	Campanile_of_St._Mark's_Basilica_-_remote_view.jpg
196	景点	威尼斯	布拉诺岛	彩色小房子倒进水里	Burano_Venice_17.jpg
197	景点	威尼斯	学院桥	木桥上看整条运河发亮	Accademia_bridge_in_Venice_(South_East_exposure).jpg
198	景点	阿姆斯特丹	运河带	歪歪斜斜的窄房子挤在一起	Herengracht,_Amsterdam_in_the_Blue_Hour.jpg
199	景点	阿姆斯特丹	安妮之家	一栋房子藏着一整段勇气	Amsterdam_(NL),_Anne-Frank-Huis_--_2015_--_7185.jpg
200	景点	阿姆斯特丹	国家博物馆	荷兰的黄金时代都挂在里面	South_facade_of_the_Rijksmuseum_Amsterdam_(DSCF0528).jpg
201	景点	阿姆斯特丹	郁金香花田	春天开满整片彩色的田	Tulip_fields_near_Lisse,_in_the_Netherlands.jpg
202	景点	阿姆斯特丹	风车村	风车慢悠悠转着旧时光	Zaanstad_Zaanse_Schans_22.jpg
203	景点	阿姆斯特丹	梵高博物馆	星空和向日葵都在这儿	Van_Gogh_Museum_Amsterdam.jpg
204	景点	阿姆斯特丹	辛格花市	花市浮在水上香气满街	SingelBloemenmarkt.jpg
205	景点	布拉格	查理大桥	桥上有人拉着小提琴	Prague_07-2016_view_from_Lesser_Town_Tower_of_Charles_Bridge_img3.jpg
206	景点	布拉格	布拉格城堡	城堡俯瞰满山红瓦	Karlův_most_Praha,_Staré_Město_20170810_007.jpg
207	景点	布拉格	天文钟	整点就演一场小小的戏	Astronomical_Clock_(8341899828).jpg
208	景点	布拉格	老城广场	童话就该是这个样子	Prague_07-2016_View_from_Old_Town_Hall_Tower_img3.jpg
209	景点	布拉格	圣维特大教堂	尖顶刺进灰蓝的天	PragueCathedral03.jpg
210	景点	布拉格	跳舞的房子	两栋楼像在跳一支舞	Tanzendes_Haus_2023.jpg
211	景点	布拉格	佩特任瞭望塔	小铁塔站在花园的山上	Petřínská_rozhledna,_Prague.jpg
212	景点	里斯本	贝伦塔	塔守着河口望向大海	Torre_Belém_April_2009-4a.jpg
213	景点	里斯本	28路电车	黄色电车吱呀爬上山丘	Tram_28_Lisbon_Portuguese.jpg
214	景点	里斯本	热罗尼莫斯修道院	石头上雕满了大航海的梦	The_Jerónimos_Monastery_or_Hieronymites_Monastery.png
215	景点	里斯本	圣若热城堡	城墙上看整座城铺到河边	LisbonCastle.jpg
216	景点	里斯本	阿尔法玛老城	法多的歌声从小巷飘出来	Lisbon_alfalma.jpg
217	景点	里斯本	发现者纪念碑	船头对着未曾去过的远方	Padrão_Descobrimentos_April_2009-3c.jpg
218	景点	里斯本	罗西奥广场	波浪石板铺满整个广场	Praça_de_D._Pedro_IV.jpg
219	景点	维也纳	美泉宫	金色宫殿闪在阳光里	Wien_-_Schloss_Schönbrunn.JPG
220	景点	维也纳	圣斯蒂芬大教堂	彩瓦屋顶下的高耸尖塔	Wien_-_Stephansdom_(1).JPG
221	景点	维也纳	霍夫堡宫	帝国旧梦落在石头上	Wien_-_Neue_Hofburg.JPG
222	景点	维也纳	维也纳国家歌剧院	一段圆舞曲从这里流出	Wiener_Staatsoper_Front.jpg
223	景点	维也纳	美景宫	花园水池映着金色的墙	Palacio_Belvedere,_Viena,_Austria,_2020-02-01,_DD_93-95_HDR.jpg
224	景点	维也纳	百水公寓	歪歪扭扭的彩色房子	Wien_-_Hundertwasserhaus_(03).JPG
225	景点	维也纳	城市公园	金色雕像藏在绿荫里	Monumento_a_Johann_Strauss,_Stadtpark,_Viena,_Austria,_2020-01-31,_DD_102-104_HDR.jpg
226	景点	佛罗伦萨	圣母百花大教堂	圆顶稳稳压着天际线	Cattedrale_di_Santa_Maria_del_Fiore_–_Il_Duomo_di_Firenze.jpg
227	景点	佛罗伦萨	老桥	桥上挤满金铺的老桥	Ponte_Vecchio_from_Ponte_alle_Grazie.jpg
228	景点	佛罗伦萨	米开朗琪罗广场	看整座城被染成温柔的橘	Panorama_di_Firenze_centro_visto_dal_Piazzale_Michelangelo.jpg
229	景点	佛罗伦萨	乌菲兹美术馆	文艺复兴的光都收在这	Florence,_Italy_-_panoramio_(125).jpg
230	景点	佛罗伦萨	领主广场	石像站成一圈守着广场	Piazza_Signoria_-_Firenze.jpg
231	景点	佛罗伦萨	圣十字圣殿	大理石立面藏着长眠的人	Basilica_di_Santa_Croce_(12437).jpg
232	景点	佛罗伦萨	波波里花园	柏树大道通向旧日花园	Jardín_de_Bóboli,_Florencia,_Italia,_2022-09-19,_DD_26.jpg
233	景点	雷克雅未克与冰岛	黄金圈瀑布	瀑布从苔藓悬崖跌下来	Gullfoss_from_the_Air_(cropped).jpg
